,global-confirmed,global-deaths,US-confirmed,US-deaths
2020-05-06,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/78cea7a7fe2116474e417ee06121b1862bb8e1ff/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/78cea7a7fe2116474e417ee06121b1862bb8e1ff/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/78cea7a7fe2116474e417ee06121b1862bb8e1ff/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/78cea7a7fe2116474e417ee06121b1862bb8e1ff/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2020-05-07,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/ecb26cf5569b29bae62df343f302d708a1a0bc23/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/ecb26cf5569b29bae62df343f302d708a1a0bc23/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/ecb26cf5569b29bae62df343f302d708a1a0bc23/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/ecb26cf5569b29bae62df343f302d708a1a0bc23/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2020-05-08,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/9fbca1dc80e6b3cca7f2bf08eefeb7759664222a/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/9fbca1dc80e6b3cca7f2bf08eefeb7759664222a/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/9fbca1dc80e6b3cca7f2bf08eefeb7759664222a/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/9fbca1dc80e6b3cca7f2bf08eefeb7759664222a/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2020-05-09,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/081f76bf8b7803eff055a4de2de5133ca4e15425/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/081f76bf8b7803eff055a4de2de5133ca4e15425/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/081f76bf8b7803eff055a4de2de5133ca4e15425/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/081f76bf8b7803eff055a4de2de5133ca4e15425/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2020-05-10,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/15067372ec6c6fc9c498f53d9d09f428b23ef10e/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/15067372ec6c6fc9c498f53d9d09f428b23ef10e/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/15067372ec6c6fc9c498f53d9d09f428b23ef10e/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/15067372ec6c6fc9c498f53d9d09f428b23ef10e/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2020-05-11,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/a150df0f29b5a12c2aae0136b8558e11dca74469/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/a150df0f29b5a12c2aae0136b8558e11dca74469/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/a150df0f29b5a12c2aae0136b8558e11dca74469/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/a150df0f29b5a12c2aae0136b8558e11dca74469/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2020-05-12,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/c5f09505b0ef634ca09c645e5270131fc6a6f5a5/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/c5f09505b0ef634ca09c645e5270131fc6a6f5a5/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/c5f09505b0ef634ca09c645e5270131fc6a6f5a5/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/c5f09505b0ef634ca09c645e5270131fc6a6f5a5/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2020-05-13,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/25e7bc4edceaa97b28d4273aa11adbeff5a40f43/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/25e7bc4edceaa97b28d4273aa11adbeff5a40f43/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/25e7bc4edceaa97b28d4273aa11adbeff5a40f43/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/25e7bc4edceaa97b28d4273aa11adbeff5a40f43/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2020-05-14,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/5c2b5ff905e86a656b9d2bb97e268e5844aea35b/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/5c2b5ff905e86a656b9d2bb97e268e5844aea35b/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/5c2b5ff905e86a656b9d2bb97e268e5844aea35b/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/5c2b5ff905e86a656b9d2bb97e268e5844aea35b/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2020-05-15,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/f51f51bfdc05197ed8f755b3b25f41e67fbce640/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/f51f51bfdc05197ed8f755b3b25f41e67fbce640/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/f51f51bfdc05197ed8f755b3b25f41e67fbce640/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/f51f51bfdc05197ed8f755b3b25f41e67fbce640/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2020-05-16,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/963407b0221778d69babfad5770d63afe2e58a9c/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/963407b0221778d69babfad5770d63afe2e58a9c/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/963407b0221778d69babfad5770d63afe2e58a9c/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/963407b0221778d69babfad5770d63afe2e58a9c/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2020-05-17,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/c878cd0afe0bdf73746c5fd7d60d6a76944b8b25/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/c878cd0afe0bdf73746c5fd7d60d6a76944b8b25/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/c878cd0afe0bdf73746c5fd7d60d6a76944b8b25/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/c878cd0afe0bdf73746c5fd7d60d6a76944b8b25/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2020-05-18,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/cf0da8ef5a88ac4e1556d690104e403b688232ab/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/cf0da8ef5a88ac4e1556d690104e403b688232ab/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/cf0da8ef5a88ac4e1556d690104e403b688232ab/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/cf0da8ef5a88ac4e1556d690104e403b688232ab/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2020-05-19,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/8390ba65363a187557a1e0da259d775a5da41ed6/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/8390ba65363a187557a1e0da259d775a5da41ed6/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/8390ba65363a187557a1e0da259d775a5da41ed6/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/8390ba65363a187557a1e0da259d775a5da41ed6/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2020-05-20,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/1b3fbc5c112ab3fb0ec8cd3ea5f54610df800782/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/1b3fbc5c112ab3fb0ec8cd3ea5f54610df800782/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/1b3fbc5c112ab3fb0ec8cd3ea5f54610df800782/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/1b3fbc5c112ab3fb0ec8cd3ea5f54610df800782/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2020-05-21,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/1a33be064fca4d5509e0f61f5ea428675d47e32d/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/1a33be064fca4d5509e0f61f5ea428675d47e32d/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/1a33be064fca4d5509e0f61f5ea428675d47e32d/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/1a33be064fca4d5509e0f61f5ea428675d47e32d/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2020-05-22,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/daa20971c8a6e25f63b3f7d009a95bdc55943dc6/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/daa20971c8a6e25f63b3f7d009a95bdc55943dc6/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/daa20971c8a6e25f63b3f7d009a95bdc55943dc6/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/daa20971c8a6e25f63b3f7d009a95bdc55943dc6/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2020-05-23,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/307c5f5e617fc9c02c394ac43e52b054bc58d293/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/307c5f5e617fc9c02c394ac43e52b054bc58d293/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/307c5f5e617fc9c02c394ac43e52b054bc58d293/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/307c5f5e617fc9c02c394ac43e52b054bc58d293/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2020-05-24,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/272b1eb8db412145ce8d54ca0c2dc3c4ea1adcf6/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/272b1eb8db412145ce8d54ca0c2dc3c4ea1adcf6/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/272b1eb8db412145ce8d54ca0c2dc3c4ea1adcf6/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/272b1eb8db412145ce8d54ca0c2dc3c4ea1adcf6/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2020-05-25,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/23bf7b79eb93318312ea8eb97346a112e0cf59ed/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/23bf7b79eb93318312ea8eb97346a112e0cf59ed/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/23bf7b79eb93318312ea8eb97346a112e0cf59ed/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/23bf7b79eb93318312ea8eb97346a112e0cf59ed/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2020-05-26,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/8747ab05ac9c1f13647146097d6801ae0a3f6984/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/8747ab05ac9c1f13647146097d6801ae0a3f6984/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/8747ab05ac9c1f13647146097d6801ae0a3f6984/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/8747ab05ac9c1f13647146097d6801ae0a3f6984/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2020-05-27,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/ed06dde375b0ce33e00309357badec936efcc2cc/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/ed06dde375b0ce33e00309357badec936efcc2cc/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/ed06dde375b0ce33e00309357badec936efcc2cc/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/ed06dde375b0ce33e00309357badec936efcc2cc/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2020-05-28,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/04c9ce883a9f29704d463f00f5d3a82f019b01e4/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/04c9ce883a9f29704d463f00f5d3a82f019b01e4/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/04c9ce883a9f29704d463f00f5d3a82f019b01e4/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/04c9ce883a9f29704d463f00f5d3a82f019b01e4/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2020-05-29,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/66c71f58060776ecdd50aa1477cabaf96f9bde28/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/66c71f58060776ecdd50aa1477cabaf96f9bde28/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/66c71f58060776ecdd50aa1477cabaf96f9bde28/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/66c71f58060776ecdd50aa1477cabaf96f9bde28/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2020-05-30,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/077f03a85006790528e694e0aa0de219102694b2/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/077f03a85006790528e694e0aa0de219102694b2/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/077f03a85006790528e694e0aa0de219102694b2/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/077f03a85006790528e694e0aa0de219102694b2/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2020-05-31,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/43a9ba9555a28e002e50f042540bb3740fbaab6d/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/43a9ba9555a28e002e50f042540bb3740fbaab6d/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/43a9ba9555a28e002e50f042540bb3740fbaab6d/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/43a9ba9555a28e002e50f042540bb3740fbaab6d/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
